Experiment Class_ID Participant_Private_ID Time_On_Task Condition Phase Trial Time_On_Trial Trial_Number Zone_Name Diagramming DiagramStudySS Correct_Points Element_Number Commission Word_Count
1 W1G 6588682 20.75 SSI 1 Muziek 479 1 DiagBox2 "kinderen van 12 halen een hoger IQ" Juist 0 4 1 7
1 W1G 6588682 20.75 SSI 1 Muziek 479 1 DiagBox3 ? "Niet ingevuld" 0 NA 0 0
1 W1G 6588682 20.75 SSI 1 Muziek 479 1 DiagBox4 ? "Niet ingevuld" 0 NA 0 0
1 W1G 6588682 20.75 SSI 1 Geld 425 2 DiagBox2 ? "Niet ingevuld" 0 NA 0 0
1 W1G 6588682 20.75 SSI 1 Geld 425 2 DiagBox3 ? "Niet ingevuld" 0 NA 0 0
1 W1G 6588682 20.75 SSI 1 Geld 425 2 DiagBox4 ? "Niet ingevuld" 0 NA 0 0
1 W1G 6588682 20.75 SSI 1 Geld 425 2 DiagBox1 ? "Niet ingevuld" 0 NA 0 0
1 W1G 6588682 20.75 SSI 1 Suez 420 3 DiagBox2 "man uit oostenrijk had bedacht dat je de 2 oceanen kon verbinden via een kanaal" "Ingevuld maar onjuist" NA NA 0 15
1 W1G 6588682 20.75 SSI 1 Suez 420 3 DiagBox3 "de kanaal werd gegraven" Juist 1 4 0 4
1 W1G 6588682 20.75 SSI 1 Suez 420 3 DiagBox4 "de kanaal werd geopend in 1872 voor scheepsvaart" Juist NA NA 0 8
1 W1G 6588682 20.75 SSI 1 Suez 420 3 DiagBox1 "als je van de atlantische naar de indische oceaan wou gaan moest je om afrika heen" Juist 1 2 0 16
1 W1G 6588682 20.75 SSI 2 Botox 355 4 DiagBox3 "het werd gebruikt bij patienten" No_SSI 0 NA 1 5
1 W1G 6588682 20.75 SSI 2 Botox 355 4 DiagBox4 ? No_SSI 0 NA 0 0
1 W1G 6588682 20.75 SSI 2 Botox 355 4 DiagBox2 "het ging fout in amerika en toen gingen er 27 mensen dood" No_SSI 0 NA 1 12
1 W1G 6588682 20.75 SSI 2 Botox 355 4 DiagBox1 "in nederland zijn strenge maatregelen" No_SSI NA NA 0 5
1 W1G 6588682 20.75 SSI 2 Beton 286 5 DiagBox2 "met een centrale verwarming krimpen betonnen gebouwen" No_SSI 2 1&3 0 7
1 W1G 6588682 20.75 SSI 2 Beton 286 5 DiagBox3 "een gebouw kromp met 12 cm" No_SSI 0 NA 1 6
1 W1G 6588682 20.75 SSI 2 Beton 286 5 DiagBox4 "de lift werd kleiner dus stopte soms" No_SSI 1 4 0 7
1 W1G 6588682 20.75 SSI 2 Beton 286 5 DiagBox1 "gebouwen van beton krimpen" No_SSI 0 2 1 4
1 W1G 6588682 20.75 SSI 2 Metro 251 6 DiagBox1 ? No_SSI 0 NA 0 0
1 W1G 6588682 20.75 SSI 2 Metro 251 6 DiagBox3 ? No_SSI 0 NA 0 0
1 W1G 6588682 20.75 SSI 2 Metro 251 6 DiagBox4 ? No_SSI 0 NA 0 0
1 W1G 6588682 20.75 SSI 2 Metro 251 6 DiagBox2 ? No_SSI 0 NA 0 0
1 W1G 6588688 23.7666666666667 SSI 1 Metro 606 1 DiagBox1 "zo hoeft het afval niet op andere manieren verwerkt te worden" Juist 1 1 0 11
1 W1G 6588688 23.7666666666667 SSI 1 Metro 606 1 DiagBox3 "de hoeveelheid zeeplankton en zeefauna 400x zo groot" Juist 1 3 0 8
1 W1G 6588688 23.7666666666667 SSI 1 Metro 606 1 DiagBox4 "er worden veel baars makreel enz aangetrokken" Juist 1 4 0 7
1 W1G 6588688 23.7666666666667 SSI 1 Metro 606 1 DiagBox2 "er is een kunstmatige riv aangelecht" Juist 1 2 0 6
1 W1G 6588688 23.7666666666667 SSI 1 Muziek 619 2 DiagBox1 "leert mensen dingen te doen" "Ingevuld maar onjuist" 0 NA 1 5
1 W1G 6588688 23.7666666666667 SSI 1 Muziek 619 2 DiagBox2 "leer oude herinneringen terug komen" Juist 1 3 0 5
1 W1G 6588688 23.7666666666667 SSI 1 Muziek 619 2 DiagBox3 "hogere iq" Juist 1 4 0 2
1 W1G 6588688 23.7666666666667 SSI 1 Muziek 619 2 DiagBox4 "ruimtelijke vaardigheden verbeteren" Juist 1 2 0 3
1 W1G 6588688 23.7666666666667 SSI 1 Suez 636 3 DiagBox2 "de scheepvaarders moeten er om heen" Juist 0 NA 1 6
1 W1G 6588688 23.7666666666667 SSI 1 Suez 636 3 DiagBox3 "de reis duurde langer" "Ingevuld maar onjuist" 1 2 0 4
1 W1G 6588688 23.7666666666667 SSI 1 Suez 636 3 DiagBox4 "het suezkanaal werd gegraven" Juist 1 4 0 4
1 W1G 6588688 23.7666666666667 SSI 1 Suez 636 3 DiagBox1 "tussen twee oceanen licht een woestijn" "Ingevuld maar onjuist" 1 1 0 6
1 W1G 6588688 23.7666666666667 SSI 2 Beton 522 4 DiagBox2 "beton word warm dan krimt het" No_SSI 1 3 0 6
1 W1G 6588688 23.7666666666667 SSI 2 Beton 522 4 DiagBox3 "de gebouwen krimpen" No_SSI 0 3 0 3
1 W1G 6588688 23.7666666666667 SSI 2 Beton 522 4 DiagBox4 "daardoor blijven de liften hangen" No_SSI 1 4 0 5
1 W1G 6588688 23.7666666666667 SSI 2 Beton 522 4 DiagBox1 "er staat verwarming in een betonnen huis" No_SSI 1 1 0 7
1 W1G 6588688 23.7666666666667 SSI 2 Botox 482 5 DiagBox3 "de rimpels gaan weg" No_SSI 1 2 0 4
1 W1G 6588688 23.7666666666667 SSI 2 Botox 482 5 DiagBox4 "het oog kan niet meer aanspannen" No_SSI NA NA 0 6
1 W1G 6588688 23.7666666666667 SSI 2 Botox 482 5 DiagBox2 "het word gebruikt bij het oog en huid" No_SSI 0 NA 1 8
1 W1G 6588688 23.7666666666667 SSI 2 Botox 482 5 DiagBox1 "daardoor zet het op" No_SSI 0 NA 1 4
1 W1G 6588688 23.7666666666667 SSI 2 Geld 464 6 DiagBox2 "meedoen aan lotto" No_SSI 0 NA 1 3
1 W1G 6588688 23.7666666666667 SSI 2 Geld 464 6 DiagBox3 "de loterij winnen" No_SSI NA NA 0 3
1 W1G 6588688 23.7666666666667 SSI 2 Geld 464 6 DiagBox4 "veel geld hebben maar niet voldoende om alles steeds te kopen" No_SSI 0 NA 1 11
1 W1G 6588688 23.7666666666667 SSI 2 Geld 464 6 DiagBox1 "weinig geld hebben" No_SSI 0 NA 1 3
1 W1G 6588691 19.6 SSI 1 Geld 448 1 DiagBox2 "wint de lotterij" Juist NA NA 0 3
1 W1G 6588691 19.6 SSI 1 Geld 448 1 DiagBox3 "realiseert dat je met veel geld niet altijd gelukkig bent" Juist 1 4 0 10
1 W1G 6588691 19.6 SSI 1 Geld 448 1 DiagBox4 ? "Niet ingevuld" 0 NA 0 0
1 W1G 6588691 19.6 SSI 1 Geld 448 1 DiagBox1 "je wilt veel geld hebben" "Ingevuld maar onjuist" 0 NA 1 5
1 W1G 6588691 19.6 SSI 1 Muziek 428 2 DiagBox1 "je wordt slimmer" Juist 1 4 0 3
1 W1G 6588691 19.6 SSI 1 Muziek 428 2 DiagBox2 "je onthoud meer dingen" Juist 1 3 0 4
1 W1G 6588691 19.6 SSI 1 Muziek 428 2 DiagBox3 "fijn bij huiswerk" Juist 0 NA 1 3
1 W1G 6588691 19.6 SSI 1 Muziek 428 2 DiagBox4 "iq testen worden hoger" Juist 0 4 1 4
1 W1G 6588691 19.6 SSI 1 Metro 411 3 DiagBox1 "rode wagons zinken" "Niet ingevuld" 0 Given 1 3
1 W1G 6588691 19.6 SSI 1 Metro 411 3 DiagBox3 "meer oostkust van verenigde staten" "Niet ingevuld" 0 NA 1 5
1 W1G 6588691 19.6 SSI 1 Metro 411 3 DiagBox4 "vissen komen er naar toe" Juist 1 4 0 5
1 W1G 6588691 19.6 SSI 1 Metro 411 3 DiagBox2 "ze zijn op de zeebodem" "Niet ingevuld" 0 NA 1 5
1 W1G 6588691 19.6 SSI 2 Beton 369 4 DiagBox2 "certificatie nodig" No_SSI 0 NA 1 2
1 W1G 6588691 19.6 SSI 2 Beton 369 4 DiagBox3 "het gaat uitdrogen" No_SSI 1 2 0 3
1 W1G 6588691 19.6 SSI 2 Beton 369 4 DiagBox4 "het beton word dunner" No_SSI 0 3 1 4
1 W1G 6588691 19.6 SSI 2 Beton 369 4 DiagBox1 "slecht beton" No_SSI 0 NA 1 2
1 W1G 6588691 19.6 SSI 2 Botox 338 5 DiagBox3 "het haald rimpels weg" No_SSI 1 2 0 4
1 W1G 6588691 19.6 SSI 2 Botox 338 5 DiagBox4 "gebruiken voor mensen met ziektes" No_SSI 0 NA 1 5
1 W1G 6588691 19.6 SSI 2 Botox 338 5 DiagBox2 "mensen gaan dood" No_SSI 0 NA 1 3
1 W1G 6588691 19.6 SSI 2 Botox 338 5 DiagBox1 "word verkeerd gespoten" No_SSI 0 NA 1 3
1 W1G 6588691 19.6 SSI 2 Suez 314 6 DiagBox2 "werd gegraven door arbeiders" No_SSI 1 4 0 4
1 W1G 6588691 19.6 SSI 2 Suez 314 6 DiagBox3 ? No_SSI 0 NA 0 0
1 W1G 6588691 19.6 SSI 2 Suez 314 6 DiagBox4 ? No_SSI 0 NA 0 0
1 W1G 6588691 19.6 SSI 2 Suez 314 6 DiagBox1 "het duurde lang" No_SSI 1 2 0 3
1 W1G 6588694 30.0666666666667 No-SSI 1 Beton 539 1 DiagBox2 "Voor beton heb je centrale verwrming nodig om het beton te laten uitdrogen" No_SSI 0 1 1 13
1 W1G 6588694 30.0666666666667 No-SSI 1 Beton 539 1 DiagBox3 "door het uitrogen van het beton krimpt het" No_SSI 2 2&3 0 8
1 W1G 6588694 30.0666666666667 No-SSI 1 Beton 539 1 DiagBox4 "door het krimpen van het beton komen liften vaak vast te zitten" No_SSI 1 3&4 0 12
1 W1G 6588694 30.0666666666667 No-SSI 1 Beton 539 1 DiagBox1 "Veel mensen gebruiken beton voor het bouwen" No_SSI NA NA 0 7
1 W1G 6588694 30.0666666666667 No-SSI 1 Geld 589 2 DiagBox2 "Mensen winnen een loterij en zijn gelukkig" No_SSI 0 NA 1 7
1 W1G 6588694 30.0666666666667 No-SSI 1 Geld 589 2 DiagBox3 "nu hoeven ze niet meer te werken en  hebben ze niet veel meer te doen" No_SSI 0 NA 1 15
1 W1G 6588694 30.0666666666667 No-SSI 1 Geld 589 2 DiagBox4 ? No_SSI 0 NA 0 0
1 W1G 6588694 30.0666666666667 No-SSI 1 Geld 589 2 DiagBox1 "Mensen willen graag een loterij winnen." No_SSI 0 NA 1 6
1 W1G 6588694 30.0666666666667 No-SSI 1 Suez 659 3 DiagBox2 "Tussen de 2 stukken lant lag een woestijn" No_SSI 1 1 0 8
1 W1G 6588694 30.0666666666667 No-SSI 1 Suez 659 3 DiagBox3 "Dus hebben ze een kanaal aangelegt om zo minder lang te reizen" No_SSI 1 4 0 12
1 W1G 6588694 30.0666666666667 No-SSI 1 Suez 659 3 DiagBox4 "Nu is het veel makkelijker" No_SSI 0 NA 1 5
1 W1G 6588694 30.0666666666667 No-SSI 1 Suez 659 3 DiagBox1 "Handelsschepen moesten heel lang reizen van de ene kant naar de andere kant" No_SSI 1 2 0 13
1 W1G 6588694 30.0666666666667 No-SSI 2 Botox 598 4 DiagBox3 "Soms ongewenste gezichtsuitrukkingen" No_SSI 1 4 0 3
1 W1G 6588694 30.0666666666667 No-SSI 2 Botox 598 4 DiagBox4 "Het kan mislukken" No_SSI 0 NA 1 3
1 W1G 6588694 30.0666666666667 No-SSI 2 Botox 598 4 DiagBox2 "Botox werd nu ook gebruikt om rimpels te laten wegkomen" No_SSI 1 2 0 10
1 W1G 6588694 30.0666666666667 No-SSI 2 Botox 598 4 DiagBox1 "In 2004 in Amerika is een ongeluk gebeurt waarbij 28 mesnen om het leven kwamen door botox, en in een nu een strenge wet" No_SSI 0 NA 1 24
1 W1G 6588694 30.0666666666667 No-SSI 2 Metro 586 5 DiagBox1 "Meer plankton" No_SSI 1 3 0 2
1 W1G 6588694 30.0666666666667 No-SSI 2 Metro 586 5 DiagBox3 "Nu komen er dus meer vissen" No_SSI 1 4 0 6
1 W1G 6588694 30.0666666666667 No-SSI 2 Metro 586 5 DiagBox4 ? No_SSI 0 NA 0 0
1 W1G 6588694 30.0666666666667 No-SSI 2 Metro 586 5 DiagBox2 ? No_SSI 0 NA 0 0
1 W1G 6588694 30.0666666666667 No-SSI 2 Muziek 589 6 DiagBox1 "Veel mesnen luisteren naar muziek" No_SSI 0 NA 1 5
1 W1G 6588694 30.0666666666667 No-SSI 2 Muziek 589 6 DiagBox2 "Beter concntreren" No_SSI 0 NA 1 2
1 W1G 6588694 30.0666666666667 No-SSI 2 Muziek 589 6 DiagBox3 "Herinneringen terugbrengen" No_SSI 1 3 0 2
1 W1G 6588694 30.0666666666667 No-SSI 2 Muziek 589 6 DiagBox4 ? No_SSI 0 NA 0 0
1 W1G 6588695 35.9 No-SSI 1 Metro 800 1 DiagBox1 "geen problemen meer om het op te ruimen op land" No_SSI 1 1 0 10
1 W1G 6588695 35.9 No-SSI 1 Metro 800 1 DiagBox3 "plankton en zeefaura nemen hierdoor toe" No_SSI 1 3 0 6
1 W1G 6588695 35.9 No-SSI 1 Metro 800 1 DiagBox4 "hierdoor worden meer vissen aangetrokken zoals baars en makreel" No_SSI 1 4 0 9
1 W1G 6588695 35.9 No-SSI 1 Metro 800 1 DiagBox2 "het maakt een artificiaal zeerif" No_SSI 1 2 0 5
1 W1G 6588695 35.9 No-SSI 1 Muziek 763 2 DiagBox1 "het kan je op meerdere keren helpen" No_SSI 0 NA 1 7
1 W1G 6588695 35.9 No-SSI 1 Muziek 763 2 DiagBox2 "ruimtelijk inzicht voor wiskunde" No_SSI 1 2 0 4
1 W1G 6588695 35.9 No-SSI 1 Muziek 763 2 DiagBox3 "het helpt je dingen herinneren aan de muziekjes" No_SSI 1 3 0 8
1 W1G 6588695 35.9 No-SSI 1 Muziek 763 2 DiagBox4 "het kan mensen met alzaimmer (geen idee hoe je het spelt) bepaalde dingen laten herrineren door muziek" No_SSI 0 3 0 17
1 W1G 6588695 35.9 No-SSI 1 Suez 733 3 DiagBox2 "het is belangrijk om de handelsroutes tussen de indiaase oceaan en de atlantische oceaan te verbinden" No_SSI 1 3 0 16
1 W1G 6588695 35.9 No-SSI 1 Suez 733 3 DiagBox3 "het suezkanaal wordt bedacht door een alios van oostenrijk" No_SSI 1 4 0 9
1 W1G 6588695 35.9 No-SSI 1 Suez 733 3 DiagBox4 "nu kan je makkelijker van azië naar europa gaan" No_SSI 0 NA 1 9
1 W1G 6588695 35.9 No-SSI 1 Suez 733 3 DiagBox1 "mensen moeten om afrika" No_SSI 1 2 0 4
1 W1G 6588695 35.9 No-SSI 2 Beton 659 4 DiagBox2 "beton begint uitedrogen" No_SSI 1 2 0 3
1 W1G 6588695 35.9 No-SSI 2 Beton 659 4 DiagBox3 "het gebouw begint te krimpen" No_SSI 1 3 0 5
1 W1G 6588695 35.9 No-SSI 2 Beton 659 4 DiagBox4 "liftschachten moeten ingekort worden en liften kleiner gemaakt worden" No_SSI 0 0 1 9
1 W1G 6588695 35.9 No-SSI 2 Beton 659 4 DiagBox1 "de verwarming wordt te dichtbij beton geplaatst" No_SSI 0 1 1 7
1 W1G 6588695 35.9 No-SSI 2 Geld 562 5 DiagBox2 "dit mens wordt heel rijk" No_SSI 0 NA 1 5
1 W1G 6588695 35.9 No-SSI 2 Geld 562 5 DiagBox3 "ze raken gewend aan rijkdom en alcohol" No_SSI 1 3 0 7
1 W1G 6588695 35.9 No-SSI 2 Geld 562 5 DiagBox4 "daardoor worden mensen niet gelukig" No_SSI 0 Given 1 5
1 W1G 6588695 35.9 No-SSI 2 Geld 562 5 DiagBox1 "iemand wint de lotto" No_SSI NA NA 0 4
1 W1G 6588695 35.9 No-SSI 2 Botox 462 6 DiagBox3 "rimpels worden weggehaald" No_SSI 1 2 0 3
1 W1G 6588695 35.9 No-SSI 2 Botox 462 6 DiagBox4 "mensen hun gezichtsuitdrukkingen veranderen ongewild" No_SSI 1 4 0 5
1 W1G 6588695 35.9 No-SSI 2 Botox 462 6 DiagBox2 "het kan op je voorhoofd gesmeerd worden" No_SSI 0 NA 1 7
1 W1G 6588695 35.9 No-SSI 2 Botox 462 6 DiagBox1 "wel goed gebruiken want je kan er aan dood gaan" No_SSI 0 NA 1 10
1 W1G 6588696 33.95 SSI 1 Metro 947 1 DiagBox1 "als je rode wagons laat zinken ontstaat er meer plankton" "Ingevuld maar onjuist" 1 3 0 10
1 W1G 6588696 33.95 SSI 1 Metro 947 1 DiagBox3 "normaal was er geen grote leefomgeving voor zoogdieren maar nu wel" "Ingevuld maar onjuist" 0 2 1 11
1 W1G 6588696 33.95 SSI 1 Metro 947 1 DiagBox4 "dat komt door dat er veel plankton in het water is zo hebben de zoogdieren een grotere leefomgeving" Juist 0 2&4 1 18
1 W1G 6588696 33.95 SSI 1 Metro 947 1 DiagBox2 "als je rode wagons laat zakken hoef je ook geen afval eruit te halen" Juist 0 1 1 14
1 W1G 6588696 33.95 SSI 1 Muziek 916 2 DiagBox1 "als je muziek speelt haal je hogere scores op bijvoorbeeld een IQ-test" "Ingevuld maar onjuist" 1 4 0 13
1 W1G 6588696 33.95 SSI 1 Muziek 916 2 DiagBox2 "dat kan bijvoorbeeld door een instrument te bespelen dat geeft rust" "Ingevuld maar onjuist" 0 NA 1 11
1 W1G 6588696 33.95 SSI 1 Muziek 916 2 DiagBox3 "je kan ook muziek luisteren  om beter prestaties te krijgen" "Ingevuld maar onjuist" 0 NA 1 10
1 W1G 6588696 33.95 SSI 1 Muziek 916 2 DiagBox4 "als 12-jarige meer in aanraking komen met muziek zouden ze beter presteren blijkt uit een onderzoek" Juist 1 2 0 17
1 W1G 6588696 33.95 SSI 1 Geld 870 3 DiagBox2 "als je meer geluk hebt ben je gelukkiger" "Ingevuld maar onjuist" 0 NA 1 8
1 W1G 6588696 33.95 SSI 1 Geld 870 3 DiagBox3 ? "Niet ingevuld" 0 NA 0 0
1 W1G 6588696 33.95 SSI 1 Geld 870 3 DiagBox4 "als je een gezin hebt met kinderen dan ben je veel gelukkiger dan als je heel veel geld hebt en geen kinderen" Juist 0 NA 1 22
1 W1G 6588696 33.95 SSI 1 Geld 870 3 DiagBox1 "of je gelukkig bent hangt af van hoeveel geluk je hebt" "Ingevuld maar onjuist" 0 NA 1 11
1 W1G 6588696 33.95 SSI 2 Beton 588 4 DiagBox2 ? No_SSI 0 NA 0 0
1 W1G 6588696 33.95 SSI 2 Beton 588 4 DiagBox3 ? No_SSI 0 NA 0 0
1 W1G 6588696 33.95 SSI 2 Beton 588 4 DiagBox4 "de gebouwen kleiner worden" No_SSI 1 3 0 4
1 W1G 6588696 33.95 SSI 2 Beton 588 4 DiagBox1 ? No_SSI 0 NA 0 0
1 W1G 6588696 33.95 SSI 2 Botox 585 5 DiagBox3 "er kan daardoor  bijvoorbeeld botox worden gebruikt om rimpels weg te halen" No_SSI 1 2 0 12
1 W1G 6588696 33.95 SSI 2 Botox 585 5 DiagBox4 "je kan het gebruiken om bijvoorbeeld een samentrekingsspier te blokkeren zodat je ook niet meer zo hard dicht knijpt" No_SSI 0 1 1 19
1 W1G 6588696 33.95 SSI 2 Botox 585 5 DiagBox2 "doordat ze de zenuwen blokkeren" No_SSI 0 Given 1 5
1 W1G 6588696 33.95 SSI 2 Botox 585 5 DiagBox1 "er is een ongeluk gebeurt met 28 mensen door botox" No_SSI 0 NA 1 10
1 W1G 6588696 33.95 SSI 2 Suez 571 6 DiagBox2 "de wegen waren te klein" No_SSI 0 NA 1 5
1 W1G 6588696 33.95 SSI 2 Suez 571 6 DiagBox3 "er zat een woestijn tussen" No_SSI 1 1 0 5
1 W1G 6588696 33.95 SSI 2 Suez 571 6 DiagBox4 "door die probloemen gingen mensen een nieuwe handelsroute graven dat duurde heel lang." No_SSI 1 4 0 13
1 W1G 6588696 33.95 SSI 2 Suez 571 6 DiagBox1 ? No_SSI 0 NA 0 0
1 W1G 6588700 16.4666666666667 No-SSI 1 Geld 406 1 DiagBox2 "als je je salaris krijgt geeft dat een gevoel van opluchting" No_SSI 0 NA 1 11
1 W1G 6588700 16.4666666666667 No-SSI 1 Geld 406 1 DiagBox3 "je kan dingen doen en kopen met je geld wat je leuk vind" No_SSI 0 NA 1 13
1 W1G 6588700 16.4666666666667 No-SSI 1 Geld 406 1 DiagBox4 "sommige mensen krijgen heel veel geld door een loterij te winnen" No_SSI 0 0 1 11
1 W1G 6588700 16.4666666666667 No-SSI 1 Geld 406 1 DiagBox1 "maakt geld gelukkig?" No_SSI 0 NA 1 3
1 W1G 6588700 16.4666666666667 No-SSI 1 Metro 392 2 DiagBox1 "in de zee zonken rode metro wagons" No_SSI 0 Given 1 7
1 W1G 6588700 16.4666666666667 No-SSI 1 Metro 392 2 DiagBox3 "op de zeebodem is het niet fijn voor de zeedieren dat daar metro wagons liggen" No_SSI 0 NA 1 15
1 W1G 6588700 16.4666666666667 No-SSI 1 Metro 392 2 DiagBox4 "de zeedieren komen op de wagons af door de plakton" No_SSI 2 3&4 0 10
1 W1G 6588700 16.4666666666667 No-SSI 1 Metro 392 2 DiagBox2 "red birds werden de wagons genoemd" No_SSI 0 NA 1 6
1 W1G 6588700 16.4666666666667 No-SSI 1 Muziek 381 3 DiagBox1 "je kan slim worden door muziek" No_SSI 1 4 0 6
1 W1G 6588700 16.4666666666667 No-SSI 1 Muziek 381 3 DiagBox2 "noten moet je onthouden en teksten van nummers ook" No_SSI 0 NA 1 9
1 W1G 6588700 16.4666666666667 No-SSI 1 Muziek 381 3 DiagBox3 ? No_SSI 0 NA 0 0
1 W1G 6588700 16.4666666666667 No-SSI 1 Muziek 381 3 DiagBox4 "liedjes kan je goed herinneren" No_SSI 1 3 0 5
1 W1G 6588700 16.4666666666667 No-SSI 2 Beton 292 4 DiagBox2 ? No_SSI 0 NA 0 0
1 W1G 6588700 16.4666666666667 No-SSI 2 Beton 292 4 DiagBox3 ? No_SSI 0 NA 0 0
1 W1G 6588700 16.4666666666667 No-SSI 2 Beton 292 4 DiagBox4 ? No_SSI 0 NA 0 0
1 W1G 6588700 16.4666666666667 No-SSI 2 Beton 292 4 DiagBox1 "er worden betonnen gebouwen gemaakt" No_SSI NA NA 0 5
1 W1G 6588700 16.4666666666667 No-SSI 2 Botox 288 5 DiagBox3 "kan rimpels weg halen" No_SSI 1 2 0 4
1 W1G 6588700 16.4666666666667 No-SSI 2 Botox 288 5 DiagBox4 "kan de gezichtsuitdrukking veranderne" No_SSI 1 4 0 4
1 W1G 6588700 16.4666666666667 No-SSI 2 Botox 288 5 DiagBox2 "botox kan je jonger laten lijken" No_SSI 1 3 0 6
1 W1G 6588700 16.4666666666667 No-SSI 2 Botox 288 5 DiagBox1 "je spieren kunnen samentrekken als je bijvoorbeeld veel met je ogen knippert" No_SSI 0 1 1 12
1 W1G 6588700 16.4666666666667 No-SSI 2 Suez 309 6 DiagBox2 "ligt een woestijn tussen in" No_SSI 0 1 1 5
1 W1G 6588700 16.4666666666667 No-SSI 2 Suez 309 6 DiagBox3 ? No_SSI 0 NA 0 0
1 W1G 6588700 16.4666666666667 No-SSI 2 Suez 309 6 DiagBox4 ? No_SSI 0 NA 0 0
1 W1G 6588700 16.4666666666667 No-SSI 2 Suez 309 6 DiagBox1 "suezkanaal belangerijk voor handel" No_SSI 0 NA 1 4
1 W1G 6588701 18 No-SSI 1 Metro 395 1 DiagBox1 "geen afval verwerken" No_SSI 0 1 1 3
1 W1G 6588701 18 No-SSI 1 Metro 395 1 DiagBox3 "kunstmatig rif" No_SSI 1 2 0 2
1 W1G 6588701 18 No-SSI 1 Metro 395 1 DiagBox4 "meer baars en andere vissen" No_SSI 1 4 0 5
1 W1G 6588701 18 No-SSI 1 Metro 395 1 DiagBox2 "meer plankton" No_SSI 1 3 0 2
1 W1G 6588701 18 No-SSI 1 Botox 383 2 DiagBox3 "zorgt voor gladde huid en haalt rimpels weg" No_SSI 1 2 0 8
1 W1G 6588701 18 No-SSI 1 Botox 383 2 DiagBox4 "maar kan je hele gezichts uitdrukking veranderen" No_SSI 1 4 0 7
1 W1G 6588701 18 No-SSI 1 Botox 383 2 DiagBox2 ? No_SSI 0 NA 0 0
1 W1G 6588701 18 No-SSI 1 Botox 383 2 DiagBox1 "vroeger verboden" No_SSI 0 NA 1 2
1 W1G 6588701 18 No-SSI 1 Beton 327 3 DiagBox2 "je moet een certificaat hebben om goed beton te maken" No_SSI 0 NA 1 10
1 W1G 6588701 18 No-SSI 1 Beton 327 3 DiagBox3 "kan krimpen als het warm word" No_SSI 1 3 0 6
1 W1G 6588701 18 No-SSI 1 Beton 327 3 DiagBox4 ? No_SSI 0 NA 0 0
1 W1G 6588701 18 No-SSI 1 Beton 327 3 DiagBox1 "veel gebouwen van beton" No_SSI NA NA 0 4
1 W1G 6588701 18 No-SSI 2 Suez 422 4 DiagBox2 "ze gingen een kanaal graven" No_SSI 1 4 0 5
1 W1G 6588701 18 No-SSI 2 Suez 422 4 DiagBox3 "werd opengesteld voor boten" No_SSI 0 NA 1 4
1 W1G 6588701 18 No-SSI 2 Suez 422 4 DiagBox4 ? No_SSI 0 NA 0 0
1 W1G 6588701 18 No-SSI 2 Suez 422 4 DiagBox1 "je moest ver omvaren" No_SSI 1 2 0 4
1 W1G 6588701 18 No-SSI 2 Geld 388 5 DiagBox2 "je went snel aan de luxe" No_SSI 1 3 0 6
1 W1G 6588701 18 No-SSI 2 Geld 388 5 DiagBox3 "meerdere loto winnaars waren niet echt gelukkig" No_SSI 0 Given 1 7
1 W1G 6588701 18 No-SSI 2 Geld 388 5 DiagBox4 ? No_SSI 0 NA 0 0
1 W1G 6588701 18 No-SSI 2 Geld 388 5 DiagBox1 "wetenschappers onderzochten of geld gelukkig maakt" No_SSI 0 NA 1 6
1 W1G 6588701 18 No-SSI 2 Muziek 356 6 DiagBox1 "traint hersenen" No_SSI 1 1 0 2
1 W1G 6588701 18 No-SSI 2 Muziek 356 6 DiagBox2 ? No_SSI 0 NA 0 0
1 W1G 6588701 18 No-SSI 2 Muziek 356 6 DiagBox3 "hoger iq test dan kinden die niet muziek spelen" No_SSI 1 4 0 9
1 W1G 6588701 18 No-SSI 2 Muziek 356 6 DiagBox4 "helpt mensen met altzheimer" No_SSI 1 3 0 4
1 W1G 6588702 17.9666666666667 SSI 1 Geld 525 1 DiagBox2 "als je je salaris krijgt geeft het een gevoel van opluchting" "Ingevuld maar onjuist" 0 NA 1 11
1 W1G 6588702 17.9666666666667 SSI 1 Geld 525 1 DiagBox3 "als je genoeg geld hebt kan je genoeg leuke dingen doen en je word er dan gelukkig van" "Ingevuld maar onjuist" 0 NA 1 18
1 W1G 6588702 17.9666666666667 SSI 1 Geld 525 1 DiagBox4 "op het gegeven moment raakt je geld" "Ingevuld maar onjuist" 0 NA 1 7
1 W1G 6588702 17.9666666666667 SSI 1 Geld 525 1 DiagBox1 "is het waar dat geld gelukkig maakt?" "Ingevuld maar onjuist" 0 NA 1 7
1 W1G 6588702 17.9666666666667 SSI 1 Muziek 483 2 DiagBox1 ? "Niet ingevuld" 0 NA 0 0
1 W1G 6588702 17.9666666666667 SSI 1 Muziek 483 2 DiagBox2 ? "Niet ingevuld" 0 NA 0 0
1 W1G 6588702 17.9666666666667 SSI 1 Muziek 483 2 DiagBox3 ? "Niet ingevuld" 0 NA 0 0
1 W1G 6588702 17.9666666666667 SSI 1 Muziek 483 2 DiagBox4 ? "Niet ingevuld" 0 NA 0 0
1 W1G 6588702 17.9666666666667 SSI 1 Beton 530 3 DiagBox2 "ze krimpen" "Ingevuld maar onjuist" 1 3 0 2
