Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,Diagram Box Require Response,TextTypes,ToetsTextArea
82,1654594137144,07/06/2022 09:28:57,1654594133521,2,07/06/2022 11:28:53,86110,10,task-kgro,,22325779,BLIND,6581333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,17,1,1,JoL,Three,response_button_text,1334.9000000059605,,,3,1,0,1,0,,,,,4,SuezJoL,,,,,
83,1654594137944,07/06/2022 09:28:57,1654594134299,2,07/06/2022 11:28:54,86110,10,task-kgro,,22325779,BLIND,6581333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,36,1,1,JoL,One,response_button_text,755.5,,,1,1,0,1,0,,,,,4,BetonJoL,,,,,
84,1654594138383,07/06/2022 09:28:58,1654594134760,2,07/06/2022 11:28:54,86110,10,task-kgro,,22325779,BLIND,6581333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,38,1,1,JoL,One,response_button_text,437.5,,,1,1,0,1,0,,,,,4,BotoxJoL,,,,,
85,1654594139823,07/06/2022 09:28:59,1654594136199,2,07/06/2022 11:28:56,86110,10,task-kgro,,22325779,BLIND,6581333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,39,2,1,IntroTests,NextButton,continue_button,1424.7999999821186,,,,,0,1,0,,,,,,IntroTests,,,,,
86,1654594142978,07/06/2022 09:29:02,1654594139346,2,07/06/2022 11:28:59,86110,10,task-kgro,,22325779,BLIND,6581333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,40,1,1,Test,buttonA,response_text_area,3121,,,?,,0,1,0,,,,,5,SuezTest,,,,,8
87,1654594143030,07/06/2022 09:29:03,1654594139349,2,07/06/2022 11:28:59,86110,10,task-kgro,,22325779,BLIND,6581333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,40,1,1,Test,buttonB,continue_button,3121,,,,,0,1,0,,,,,5,SuezTest,,,,,8
88,1654594144877,07/06/2022 09:29:04,1654594141254,2,07/06/2022 11:29:01,86110,10,task-kgro,,22325779,BLIND,6581333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,42,1,1,Test,buttonA,response_text_area,1883.0999999940395,,,?,,0,1,0,,,,,5,BetonTest,,,,,8
89,1654594144964,07/06/2022 09:29:04,1654594141256,2,07/06/2022 11:29:01,86110,10,task-kgro,,22325779,BLIND,6581333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,42,1,1,Test,buttonB,continue_button,1883.0999999940395,,,,,0,1,0,,,,,5,BetonTest,,,,,8
90,1654594146295,07/06/2022 09:29:06,1654594142670,2,07/06/2022 11:29:02,86110,10,task-kgro,,22325779,BLIND,6581333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,41,1,1,Test,buttonA,response_text_area,1397.4000000059605,,,?,,0,1,0,,,,,5,BotoxTest,,,,,8
91,1654594146459,07/06/2022 09:29:06,1654594142672,2,07/06/2022 11:29:02,86110,10,task-kgro,,22325779,BLIND,6581333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,41,1,1,Test,buttonB,continue_button,1397.4000000059605,,,,,0,1,0,,,,,5,BotoxTest,,,,,8
92,1654594148042,07/06/2022 09:29:08,1654594144413,2,07/06/2022 11:29:04,86110,10,task-kgro,,22325779,BLIND,6581333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,43,1,1,End,ContinueButton,continue_button,1724.7000000178814,,,,,0,1,0,,,,,,EndDisplay,,,,,
93,1654594148097,07/06/2022 09:29:08,1654594144419,2,07/06/2022 11:29:04,86110,10,task-kgro,,22325779,BLIND,6581333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,,,END TASK,,,,,1279014,,,,,0,1,0,,,,,,,,,,,
1,1654679303739,08/06/2022 09:08:23,1654679310656,2,08/06/2022 11:08:30,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,
2,1654679316836,08/06/2022 09:08:36,1654679323815,2,08/06/2022 11:08:43,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,1,1,1,Intro3Texts,NextButton,continue_button,13082.299999952316,,,,,0,1,0,,,,,,IntroTexts,,,,,
3,1654679349057,08/06/2022 09:09:09,1654679356025,2,08/06/2022 11:09:16,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,2,1,1,Text,advancementZone,continue_button,32184.399999976158,,,,,0,1,0,,,,,1,MetroText,,,,,
4,1654679365629,08/06/2022 09:09:25,1654679372612,2,08/06/2022 11:09:32,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,25,1,1,Text,advancementZone,continue_button,16554.699999928474,,,,,0,1,0,,,,,1,BotoxText,,,,,
5,1654679379308,08/06/2022 09:09:39,1654679386271,2,08/06/2022 11:09:46,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,24,1,1,Text,advancementZone,continue_button,13612.599999904633,,,,,0,1,0,,,,,1,GeldText,,,,,
6,1654679382244,08/06/2022 09:09:42,1654679389194,2,08/06/2022 11:09:49,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,5,1,1,IntroDiagramCompletion,NextButton,continue_button,2899.100000023842,,,,,0,1,0,,,,,,IntroDiagramCompletions,,,,,
7,1654679560746,08/06/2022 09:12:40,1654679567671,2,08/06/2022 11:12:47,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,27,1,1,Diagramming,DiagBox1,response_text_area,178438.69999992847,,,Ook wel redbirds genoemd,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
8,1654679560814,08/06/2022 09:12:40,1654679567676,2,08/06/2022 11:12:47,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,27,1,1,Diagramming,DiagBox3,response_text_area,178438.69999992847,,,Hiermee is ook een kuntmatig rif aangelegd,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
9,1654679560814,08/06/2022 09:12:40,1654679567676,2,08/06/2022 11:12:47,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,27,1,1,Diagramming,DiagBox4,response_text_area,178438.69999992847,,,De zeepopulatie groeide hierdoor enorm,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
10,1654679560814,08/06/2022 09:12:40,1654679567676,2,08/06/2022 11:12:47,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,27,1,1,Diagramming,DiagBox2,response_text_area,178438.69999992847,,,Het afval hoeft niet meer verwerkt te worden,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
11,1654679560814,08/06/2022 09:12:40,1654679567677,2,08/06/2022 11:12:47,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,27,1,1,Diagramming,Zone1,continue_button,178438.69999992847,,,,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
12,1654679772423,08/06/2022 09:16:12,1654679779339,2,08/06/2022 11:16:19,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,29,1,1,Diagramming,DiagBox3,response_text_area,211630.20000004768,,,Werd vooral gebruikt voor verlamming van spieren,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
13,1654679772524,08/06/2022 09:16:12,1654679779345,2,08/06/2022 11:16:19,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,29,1,1,Diagramming,DiagBox4,response_text_area,211630.20000004768,,,Wordt ook gebruikt om rimpels bij de ogen glad te strijken,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
14,1654679772524,08/06/2022 09:16:12,1654679779345,2,08/06/2022 11:16:19,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,29,1,1,Diagramming,DiagBox2,response_text_area,211630.20000004768,,,Er ontstond een ongeluk door botox,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
15,1654679772524,08/06/2022 09:16:12,1654679779346,2,08/06/2022 11:16:19,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,29,1,1,Diagramming,DiagBox1,response_text_area,211630.20000004768,,,Werd in 1984 ontdekt,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
16,1654679772524,08/06/2022 09:16:12,1654679779346,2,08/06/2022 11:16:19,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,29,1,1,Diagramming,Zone1,continue_button,211630.20000004768,,,,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
17,1654680045178,08/06/2022 09:20:45,1654680052093,2,08/06/2022 11:20:52,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,7,1,1,Diagramming,DiagBox2,response_text_area,272670.59999990463,,,Lottowinnaars richten zich op luxe en alchohol,,0,1,0,,,,,2,GeldDiagramCompletion,,5,,,
18,1654680045245,08/06/2022 09:20:45,1654680052099,2,08/06/2022 11:20:52,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,7,1,1,Diagramming,DiagBox3,response_text_area,272670.59999990463,,,Lottowinnaars zijn moeilijker tevreden te houden,,0,1,0,,,,,2,GeldDiagramCompletion,,5,,,
19,1654680045245,08/06/2022 09:20:45,1654680052099,2,08/06/2022 11:20:52,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,7,1,1,Diagramming,DiagBox4,response_text_area,272670.59999990463,,,.,,0,1,0,,,,,2,GeldDiagramCompletion,,5,,,
20,1654680045245,08/06/2022 09:20:45,1654680052100,2,08/06/2022 11:20:52,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,7,1,1,Diagramming,DiagBox1,response_text_area,272670.59999990463,,,Mensen richten zich op noodzakelijke behoeften,,0,1,0,,,,,2,GeldDiagramCompletion,,5,,,
21,1654680045245,08/06/2022 09:20:45,1654680052100,2,08/06/2022 11:20:52,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,7,1,1,Diagramming,Zone1,continue_button,272670.59999990463,,,,,0,1,0,,,,,2,GeldDiagramCompletion,,5,,,
22,1654680046531,08/06/2022 09:20:46,1654680053516,2,08/06/2022 11:20:53,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,9,1,1,IntroDiagramStudy,NextButton,continue_button,1385.8000000715256,,,,,0,1,0,,,,,,IntroDiagramStudy,,,,,
23,1654680072316,08/06/2022 09:21:12,1654680079295,2,08/06/2022 11:21:19,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,12,1,1,DiagramStudySS,CueSelection1,response_dropdown,25757.618000000017,,,Ingevuld maar onjuist,,0,1,0,,,,,3,MetroDiagramStudySS,,,,,
24,1654680072581,08/06/2022 09:21:12,1654680079300,2,08/06/2022 11:21:19,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,12,1,1,DiagramStudySS,CueSelection2,response_dropdown,25757.618000000017,,,Ingevuld maar onjuist,,0,1,0,,,,,3,MetroDiagramStudySS,,,,,
25,1654680072581,08/06/2022 09:21:12,1654680079301,2,08/06/2022 11:21:19,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,12,1,1,DiagramStudySS,CueSelection3,response_dropdown,25757.618000000017,,,Juist,,0,1,0,,,,,3,MetroDiagramStudySS,,,,,
26,1654680072581,08/06/2022 09:21:12,1654680079301,2,08/06/2022 11:21:19,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,12,1,1,DiagramStudySS,CueSelection4,response_dropdown,25757.618000000017,,,Ingevuld maar onjuist,,0,1,0,,,,,3,MetroDiagramStudySS,,,,,
27,1654680072581,08/06/2022 09:21:12,1654680079301,2,08/06/2022 11:21:19,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,12,1,1,DiagramStudySS,script,force_advance,25757.618000000017,,,,,0,1,0,,,,,3,MetroDiagramStudySS,,,,,
28,1654680087831,08/06/2022 09:21:27,1654680094811,2,08/06/2022 11:21:34,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,11,1,1,DiagramStudySS,CueSelection1,response_dropdown,15534.798999999999,,,Ingevuld maar onjuist,,0,1,0,,,,,3,BotoxDiagramStudySS,,,,,
29,1654680088049,08/06/2022 09:21:28,1654680094814,2,08/06/2022 11:21:34,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,11,1,1,DiagramStudySS,CueSelection2,response_dropdown,15534.798999999999,,,Ingevuld maar onjuist,,0,1,0,,,,,3,BotoxDiagramStudySS,,,,,
30,1654680088049,08/06/2022 09:21:28,1654680094814,2,08/06/2022 11:21:34,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,11,1,1,DiagramStudySS,CueSelection3,response_dropdown,15534.798999999999,,,Ingevuld maar onjuist,,0,1,0,,,,,3,BotoxDiagramStudySS,,,,,
31,1654680088049,08/06/2022 09:21:28,1654680094815,2,08/06/2022 11:21:34,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,11,1,1,DiagramStudySS,CueSelection4,response_dropdown,15534.798999999999,,,Ingevuld maar onjuist,,0,1,0,,,,,3,BotoxDiagramStudySS,,,,,
32,1654680088049,08/06/2022 09:21:28,1654680094815,2,08/06/2022 11:21:34,86110,10,task-kgro,,22353237,BLIND,6588712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,11,1,1,DiagramStudySS,script,force_advance,15534.798999999999,,,,,0,1,0,,,,,3,BotoxDiagramStudySS,,,,,
