Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,TextTypes,TestTextArea
19,1654254041284,03/06/2022 11:00:41,1654254040329,2,03/06/2022 13:00:40,86110,10,task-ewz2,,22261506,BLIND,6563299,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonB,continue_button,93991.69999998808,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
20,1654254043380,03/06/2022 11:00:43,1654254043134,2,03/06/2022 13:00:43,86110,10,task-ewz2,,22261506,BLIND,6563299,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,2788.699999988079,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
21,1654254043448,03/06/2022 11:00:43,1654254043138,2,03/06/2022 13:00:43,86110,10,task-ewz2,,22261506,BLIND,6563299,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,END TASK,,,,,288757,,,,,0,1,0,,,,,,,,,,
1,1654253716846,03/06/2022 10:55:16,1654253716824,2,03/06/2022 12:55:16,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1654253721729,03/06/2022 10:55:21,1654253721713,2,03/06/2022 12:55:21,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,1,Intro,Zone2,continue_button,4265.60000000149,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
3,1654253766542,03/06/2022 10:56:06,1654253766578,2,03/06/2022 12:56:06,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,2,Text,advancementZone,continue_button,44829.40000000037,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
4,1654253856489,03/06/2022 10:57:36,1654253856528,2,03/06/2022 12:57:36,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox4,response_text_area,89886.39999999851,,,heb je minder kans op ziektes,,0,1,0,,,,,,SportenWithSS,,5,,8
5,1654253857013,03/06/2022 10:57:37,1654253856533,2,03/06/2022 12:57:36,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox3,response_text_area,89886.39999999851,,,sporten is goed voor je ademhaling,,0,1,0,,,,,,SportenWithSS,,5,,8
6,1654253857013,03/06/2022 10:57:37,1654253856534,2,03/06/2022 12:57:36,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox2,response_text_area,89886.39999999851,,,als je niet sport word je ziek,,0,1,0,,,,,,SportenWithSS,,5,,8
7,1654253857013,03/06/2022 10:57:37,1654253856534,2,03/06/2022 12:57:36,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox1,response_text_area,89886.39999999851,,,er was een man die zei' als je geen tijd voor sporten hebt heb je straks wel tijd voor ziekte,,0,1,0,,,,,,SportenWithSS,,5,,8
8,1654253857013,03/06/2022 10:57:37,1654253856535,2,03/06/2022 12:57:36,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,Zone1,continue_button,89886.39999999851,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
9,1654253882791,03/06/2022 10:58:02,1654253882835,2,03/06/2022 12:58:02,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection1,response_dropdown,26307.62399999998,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
10,1654253882887,03/06/2022 10:58:02,1654253882839,2,03/06/2022 12:58:02,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection2,response_dropdown,26307.62399999998,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
11,1654253882887,03/06/2022 10:58:02,1654253882840,2,03/06/2022 12:58:02,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection3,response_dropdown,26307.62399999998,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
12,1654253882887,03/06/2022 10:58:02,1654253882840,2,03/06/2022 12:58:02,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection4,response_dropdown,26307.62399999998,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
13,1654253882887,03/06/2022 10:58:02,1654253882841,2,03/06/2022 12:58:02,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,script,force_advance,26307.62399999998,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
14,1654253887303,03/06/2022 10:58:07,1654253887344,2,03/06/2022 12:58:07,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,Selection1,response_dropdown,4528.199000000022,,,Nee,,0,1,0,,,,,,SportenWithSS,,5,,8
15,1654253887395,03/06/2022 10:58:07,1654253887348,2,03/06/2022 12:58:07,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,script,force_advance,4528.199000000022,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
16,1654253888909,03/06/2022 10:58:08,1654253888945,2,03/06/2022 12:58:08,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,6,JoL1,Two,response_button_text,1546.0999999996275,,,2,1,0,1,0,,,,,,SportenWithSS,,5,,8
17,1654253891319,03/06/2022 10:58:11,1654253891360,2,03/06/2022 12:58:11,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,7,InstructieToets,advancementZone,continue_button,2378,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
18,1654253926790,03/06/2022 10:58:46,1654253926829,2,03/06/2022 12:58:46,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonA,response_text_area,35433.20000000112,,,"ze sporten heel veel om beter te worden
ze zijn meestal gezond geboren
?
?",,0,1,0,,,,,,SportenWithSS,,5,,8
19,1654253926843,03/06/2022 10:58:46,1654253926833,2,03/06/2022 12:58:46,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonB,continue_button,35433.20000000112,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
20,1654253927864,03/06/2022 10:58:47,1654253927909,2,03/06/2022 12:58:47,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,1064.8999999985099,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
21,1654253927943,03/06/2022 10:58:47,1654253927913,2,03/06/2022 12:58:47,86110,10,task-ewz2,,22261500,BLIND,6563291,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,END TASK,,,,,211089,,,,,0,1,0,,,,,,,,,,
1,1654253708043,03/06/2022 10:55:08,1654253713012,2,03/06/2022 12:55:13,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1654253711022,03/06/2022 10:55:11,1654253716052,2,03/06/2022 12:55:16,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,1,Intro,Zone2,continue_button,2795.2000000476837,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
3,1654253765690,03/06/2022 10:56:05,1654253770723,2,03/06/2022 12:56:10,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,2,Text,advancementZone,continue_button,54635,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
4,1654253917728,03/06/2022 10:58:37,1654253922705,2,03/06/2022 12:58:42,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox4,response_text_area,151911.79999995232,,,je wordt beter in ademhalen,,0,1,0,,,,,,SportenWithSS,,5,,8
5,1654253917948,03/06/2022 10:58:37,1654253922714,2,03/06/2022 12:58:42,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox3,response_text_area,151911.79999995232,,,?,,0,1,0,,,,,,SportenWithSS,,5,,8
6,1654253917948,03/06/2022 10:58:37,1654253922715,2,03/06/2022 12:58:42,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox2,response_text_area,151911.79999995232,,,je moet sneller  gaan ademhalen,,0,1,0,,,,,,SportenWithSS,,5,,8
7,1654253917948,03/06/2022 10:58:37,1654253922715,2,03/06/2022 12:58:42,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox1,response_text_area,151911.79999995232,,,je gaat sporten,,0,1,0,,,,,,SportenWithSS,,5,,8
8,1654253917948,03/06/2022 10:58:37,1654253922716,2,03/06/2022 12:58:42,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,Zone1,continue_button,151911.79999995232,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
9,1654253996191,03/06/2022 10:59:56,1654254001223,2,03/06/2022 13:00:01,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection1,response_dropdown,78522.09099999999,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
10,1654253996275,03/06/2022 10:59:56,1654254001228,2,03/06/2022 13:00:01,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection2,response_dropdown,78522.09099999999,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
11,1654253996275,03/06/2022 10:59:56,1654254001229,2,03/06/2022 13:00:01,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection3,response_dropdown,78522.09099999999,,,Niet ingevuld,,0,1,0,,,,,,SportenWithSS,,5,,8
12,1654253996275,03/06/2022 10:59:56,1654254001229,2,03/06/2022 13:00:01,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection4,response_dropdown,78522.09099999999,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
13,1654253996275,03/06/2022 10:59:56,1654254001230,2,03/06/2022 13:00:01,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,script,force_advance,78522.09099999999,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
14,1654254002801,03/06/2022 11:00:02,1654254007833,2,03/06/2022 13:00:07,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,Selection1,response_dropdown,6643.153000000049,,,Nee,,0,1,0,,,,,,SportenWithSS,,5,,8
15,1654254002849,03/06/2022 11:00:02,1654254007837,2,03/06/2022 13:00:07,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,script,force_advance,6643.153000000049,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
16,1654254005622,03/06/2022 11:00:05,1654254010668,2,03/06/2022 13:00:10,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,6,JoL1,Two,response_button_text,2786.5,,,2,1,0,1,0,,,,,,SportenWithSS,,5,,8
17,1654254007836,03/06/2022 11:00:07,1654254012886,2,03/06/2022 13:00:12,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,7,InstructieToets,advancementZone,continue_button,2201.800000190735,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
18,1654254034832,03/06/2022 11:00:34,1654254039865,2,03/06/2022 13:00:39,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonA,response_text_area,26943.5,,,hun longen en hart worden sterker omat ze sporten,,0,1,0,,,,,,SportenWithSS,,5,,8
19,1654254034911,03/06/2022 11:00:34,1654254039869,2,03/06/2022 13:00:39,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonB,continue_button,26943.5,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
20,1654254037457,03/06/2022 11:00:37,1654254042486,2,03/06/2022 13:00:42,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,2603.199999809265,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
21,1654254037506,03/06/2022 11:00:37,1654254042492,2,03/06/2022 13:00:42,86110,10,task-ewz2,,22261496,BLIND,6563260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,END TASK,,,,,329481,,,,,0,1,0,,,,,,,,,,
1,1654253702280,03/06/2022 10:55:02,1654253705340,2,03/06/2022 12:55:05,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1654253707852,03/06/2022 10:55:07,1654253710952,2,03/06/2022 12:55:10,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,1,Intro,Zone2,continue_button,5300.10000038147,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
3,1654253733752,03/06/2022 10:55:33,1654253736861,2,03/06/2022 12:55:36,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,2,Text,advancementZone,continue_button,25870.29999923706,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
4,1654253760208,03/06/2022 10:56:00,1654253763319,2,03/06/2022 12:56:03,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
5,1654253809441,03/06/2022 10:56:49,1654253812558,2,03/06/2022 12:56:52,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox4,response_text_area,49077.70000076294,,,Het gaat dan harder kloppen,,0,1,0,,,,,,SportenWithSS,,5,,8
6,1654253809700,03/06/2022 10:56:49,1654253812563,2,03/06/2022 12:56:52,86110,10,task-ewz2,,22261494,BLIND,6563288,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox3,response_text_area,49077.70000076294,,,?,,0,1,0,,,,,,SportenWithSS,,5,,8
